CoCd,Material,Short Text,Plnt,SLoc,Matl Group,PO Quantity,Net Price,Net Value,Gross value,Price Date,Daily Median Net Price
7860,7101320.0,IB Ross Broiler Finisher Feed,PS29,F006,1500,13000.0,30.49,396370.0,396370.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Finisher Feed,PS29,F006,1500,9000.0,30.49,274410.0,274410.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Starter Feed,PS29,F006,1500,4000.0,31.42,125680.0,125680.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS29,F003,1500,500.0,32.72,16360.0,16360.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS29,F003,1500,6500.0,31.42,204230.0,204230.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS29,F003,1500,6000.0,30.49,182940.0,182940.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Starter Feed,PS29,F004,1500,6500.0,31.42,204230.0,204230.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS29,F004,1500,8500.0,30.49,259165.0,259165.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Finisher Feed,PS29,F005,1500,14000.0,30.49,426860.0,426860.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS37,F006,1500,12750.0,32.72,417180.0,417180.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS37,F006,1500,12100.0,31.42,380182.0,380182.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS29,F005,1500,9000.0,31.42,282780.0,282780.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS29,F005,1500,4000.0,30.49,121960.0,121960.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Starter Feed,PS29,F005,1500,10500.0,31.42,329910.0,329910.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS29,F005,1500,1000.0,32.72,32720.0,32720.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Finisher Feed,PS29,F005,1500,2500.0,30.49,76225.0,76225.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,T002,1500,5000.0,32.26,161300.0,161300.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T002,1500,5000.0,31.07,155350.0,155350.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T002,1500,6000.0,31.07,186420.0,186420.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,T002,1500,4000.0,32.26,129040.0,129040.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,T002,1500,4000.0,32.26,129040.0,129040.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T002,1500,6000.0,31.07,186420.0,186420.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS03,T001,1500,18000.0,31.19,561420.0,561420.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS03,T001,1500,1700.0,31.19,53023.0,53023.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T002,1500,12750.0,31.07,396142.5,396142.5,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS03,F003,1500,28500.0,32.41,923685.0,923685.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS02,F002,1500,25000.0,31.19,779750.0,779750.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS02,F001,1500,27000.0,31.19,842130.0,842130.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS03,F004,1500,25000.0,31.19,779750.0,779750.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS03,T001,1500,25000.0,31.19,779750.0,779750.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,T001,1500,1700.0,30.24,51408.0,51408.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,T001,1500,23300.0,30.24,704592.0,704592.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F004,1500,15000.0,30.24,453600.0,453600.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F007,1500,15000.0,30.24,453600.0,453600.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T002,1500,12500.0,31.07,388375.0,388375.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F003,1500,28500.0,30.24,861840.0,861840.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Starter Feed,PS03,F003,1500,28500.0,31.19,888915.0,888915.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Finisher Feed,PS02,F001,1500,27000.0,30.24,816480.0,816480.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,T001,1500,25000.0,30.24,756000.0,756000.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F007,1500,15000.0,30.24,453600.0,453600.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS03,T001,1500,2500.0,32.41,81025.0,81025.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,T001,1500,15500.0,30.24,468720.0,468720.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS03,T001,1500,550.0,32.41,17825.5,17825.5,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,T001,1500,17450.0,30.24,527688.0,527688.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,T001,1500,18000.0,30.24,544320.0,544320.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F004,1500,15000.0,30.24,453600.0,453600.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,T001,1500,18000.0,30.24,544320.0,544320.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T002,1500,15000.0,31.0,465000.0,465000.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,T001,1500,15000.0,30.2,453000.0,453000.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T001,1500,15000.0,31.0,465000.0,465000.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,T001,1500,15000.0,30.2,453000.0,453000.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,T002,1500,15000.0,30.2,453000.0,453000.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,T001,1500,7500.0,31.88,239100.0,239100.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T001,1500,7500.0,31.0,232500.0,232500.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T002,1500,15000.0,31.0,465000.0,465000.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T001,1500,15000.0,31.0,465000.0,465000.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T001,1500,15000.0,31.0,465000.0,465000.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,T002,1500,14500.0,30.2,437900.0,437900.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T003,1500,15000.0,30.86,462900.0,462900.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,T003,1500,15000.0,30.06,450900.0,450900.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T001,1500,14250.0,31.0,441750.0,441750.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,T001,1500,15000.0,31.88,478200.0,478200.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,T001,1500,15000.0,31.88,478200.0,478200.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F006,1500,15000.0,30.2,453000.0,453000.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,T002,1500,15000.0,30.2,453000.0,453000.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,T002,1500,15000.0,30.2,453000.0,453000.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,T003,1500,6000.0,31.74,190440.0,190440.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T003,1500,4000.0,30.86,123440.0,123440.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS05,F002,1500,10000.0,31.78,317800.0,317800.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Finisher Feed,PS05,F002,1500,10000.0,30.18,301800.0,301800.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS08,F005,1500,9000.0,31.98,287820.0,287820.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Finisher Feed,PS08,F005,1500,15000.0,30.4,456000.0,456000.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Starter Feed,PS08,F005,1500,15000.0,31.18,467700.0,467700.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS08,F002,1500,10000.0,31.18,311800.0,311800.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Finisher Feed,PS08,F002,1500,17000.0,30.4,516800.0,516800.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS08,F002,1500,5000.0,31.98,159900.0,159900.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Finisher Feed,PS05,F001,1500,7750.0,30.18,233895.0,233895.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS05,F001,1500,4000.0,31.78,127120.0,127120.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS05,F001,1500,6250.0,30.98,193625.0,193625.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS08,T001,1500,25000.0,31.78,794500.0,794500.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F001,1500,25000.0,30.18,754500.0,754500.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS10,F006,1500,5000.0,32.08,160400.0,160400.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Finisher Feed,PS10,F006,1500,6000.0,30.26,181560.0,181560.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Starter Feed,PS10,F006,1500,9000.0,31.18,280620.0,280620.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS10,F002,1500,4000.0,31.18,124720.0,124720.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS10,F002,1500,2000.0,30.26,60520.0,60520.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS10,F002,1500,3000.0,32.08,96240.0,96240.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F001,1500,6500.0,32.76,212940.0,212940.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F001,1500,13000.0,31.88,414440.0,414440.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F003,1500,23000.0,31.88,733240.0,733240.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F003,1500,10000.0,32.76,327600.0,327600.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,F003,1500,12500.0,31.58,394750.0,394750.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,F003,1500,12500.0,32.39,404875.0,404875.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,F003,1500,12500.0,32.39,404875.0,404875.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,F003,1500,12500.0,31.58,394750.0,394750.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,F001,1500,15000.0,30.76,461400.0,461400.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,F001,1500,10000.0,31.58,315800.0,315800.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,F003,1500,5000.0,31.58,157900.0,157900.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,F003,1500,20000.0,30.76,615200.0,615200.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,F005,1500,1350.0,31.58,42633.0,42633.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,F005,1500,13700.0,32.39,443743.0,443743.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS05,F001,1500,2500.0,31.78,79450.0,79450.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Finisher Feed,PS05,F001,1500,10000.0,30.18,301800.0,301800.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Starter Feed,PS05,F001,1500,3500.0,30.98,108430.0,108430.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F002,1500,25000.0,30.18,754500.0,754500.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F002,1500,25000.0,30.18,754500.0,754500.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,T003,1500,2300.0,30.18,69414.0,69414.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T003,1500,7700.0,30.98,238546.0,238546.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS03,F006,1500,5000.0,31.78,158900.0,158900.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F006,1500,15000.0,30.18,452700.0,452700.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS10,F006,1500,5000.0,32.08,160400.0,160400.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Starter Feed,PS10,F006,1500,10000.0,31.18,311800.0,311800.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Finisher Feed,PS10,F006,1500,10000.0,30.26,302600.0,302600.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F002,1500,10000.0,32.76,327600.0,327600.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F002,1500,27000.0,31.88,860760.0,860760.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F005,1500,5000.0,32.76,163800.0,163800.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Finisher Feed,PS19,F005,1500,17500.0,30.94,541450.0,541450.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F005,1500,7500.0,31.88,239100.0,239100.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Finisher Feed,PS19,F004,1500,17500.0,30.94,541450.0,541450.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F004,1500,10000.0,31.88,318800.0,318800.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F004,1500,2500.0,32.76,81900.0,81900.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F006,1500,7500.0,32.76,245700.0,245700.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F006,1500,22500.0,31.88,717300.0,717300.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F003,1500,25000.0,31.88,797000.0,797000.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F003,1500,5000.0,32.76,163800.0,163800.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS10,F006,1500,4000.0,32.08,128320.0,128320.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Starter Feed,PS10,F006,1500,10000.0,31.18,311800.0,311800.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Finisher Feed,PS10,F006,1500,11000.0,30.26,332860.0,332860.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Starter Feed,PS10,F004,1500,4000.0,31.18,124720.0,124720.0,2019-02-23,31.1
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS10,F004,1500,8000.0,32.08,256640.0,256640.0,2019-02-23,32.4
7860,7101320.0,IB Ross Broiler Finisher Feed,PS10,F004,1500,8000.0,30.26,242080.0,242080.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS10,F003,1500,10000.0,30.26,302600.0,302600.0,2019-02-23,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS05,F002,1500,10000.0,30.18,301800.0,301800.0,2019-02-24,30.22
7860,7101320.0,IB Ross Broiler Starter Feed,PS05,F002,1500,10000.0,30.98,309800.0,309800.0,2019-02-24,31.07
7860,7101320.0,IB Ross Broiler Finisher Feed,PS03,F001,1500,24950.0,30.18,752991.0,752991.0,2019-02-24,30.22
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F004,1500,5000.0,32.76,163800.0,163800.0,2019-02-24,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F004,1500,7500.0,31.88,239100.0,239100.0,2019-02-24,31.07
7860,7101320.0,IB Ross Broiler Finisher Feed,PS19,F004,1500,12500.0,30.94,386750.0,386750.0,2019-02-24,30.22
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F003,1500,5000.0,32.76,163800.0,163800.0,2019-02-24,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F003,1500,25000.0,31.88,797000.0,797000.0,2019-02-24,31.07
7860,7101320.0,IB Ross Broiler Starter Feed,PS10,F002,1500,3000.0,31.18,93540.0,93540.0,2019-02-24,31.07
7860,7101320.0,IB Ross Broiler Finisher Feed,PS10,F002,1500,4000.0,30.26,121040.0,121040.0,2019-02-24,30.22
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS10,F002,1500,2000.0,32.08,64160.0,64160.0,2019-02-24,32.45
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS10,F003,1500,1000.0,32.08,32080.0,32080.0,2019-02-24,32.45
7860,7101320.0,IB Ross Broiler Finisher Feed,PS10,F003,1500,3000.0,30.26,90780.0,90780.0,2019-02-24,30.22
7860,7101320.0,IB Ross Broiler Starter Feed,PS10,F003,1500,11000.0,31.18,342980.0,342980.0,2019-02-24,31.07
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,T003,1500,12500.0,31.58,394750.0,394750.0,2019-02-24,31.07
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,T003,1500,12450.0,30.76,382962.0,382962.0,2019-02-24,30.22
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS06,F001,1500,14850.0,32.39,480991.5,480991.5,2019-02-24,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,F001,1500,5000.0,31.58,157900.0,157900.0,2019-02-24,31.07
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,F001,1500,5000.0,30.76,153800.0,153800.0,2019-02-24,30.22
7860,7101320.0,IB Ross Broiler Starter Feed,PS06,F003,1500,4600.0,31.58,145268.0,145268.0,2019-02-25,31.14
7860,7101320.0,IB Ross Broiler Finisher Feed,PS06,F003,1500,20250.0,30.76,622890.0,622890.0,2019-02-25,30.18
7860,7101320.0,IB Ross Broiler Finisher Feed,PS01,F001,1500,15000.0,31.18,467700.0,467700.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Finisher Feed,PS01,F001,1500,15000.0,31.18,467700.0,467700.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS09,F009,1500,4000.0,31.92,127680.0,127680.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS09,F009,1500,6000.0,31.1,186600.0,186600.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS09,F009,1500,10000.0,30.22,302200.0,302200.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS18,F011,1500,2500.0,33.28,83200.0,83200.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Finisher Feed,PS18,F011,1500,9500.0,31.36,297920.0,297920.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Starter Feed,PS18,F011,1500,10000.0,32.32,323200.0,323200.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS18,F009,1500,5000.0,33.28,166400.0,166400.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS18,F009,1500,18000.0,32.32,581760.0,581760.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS18,F004,1500,5000.0,33.36,166800.0,166800.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS18,F004,1500,10000.0,32.44,324400.0,324400.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS18,F004,1500,10000.0,31.46,314600.0,314600.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS18,F004,1500,4000.0,33.36,133440.0,133440.0,2019-02-22,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS18,F004,1500,9000.0,32.44,291960.0,291960.0,2019-02-22,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS18,F004,1500,9000.0,31.46,283140.0,283140.0,2019-02-22,30.01
7860,7101320.0,IB Ross Broiler Starter Feed,PS24,F002,1500,31000.0,31.74,983940.0,983940.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS22,B014,1500,1250.0,31.95,39937.5,39937.5,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS22,B014,1500,2700.0,30.44,82188.0,82188.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS22,B014,1500,4800.0,29.09,139632.0,139632.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS22,B012,1500,650.0,31.95,20767.5,20767.5,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS22,B012,1500,1400.0,30.44,42616.0,42616.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS22,B012,1500,2200.0,29.09,63998.0,63998.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS37,F005,1500,10000.0,32.45,324500.0,324500.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS37,F005,1500,6000.0,30.94,185640.0,185640.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS37,F005,1500,10000.0,29.59,295900.0,295900.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS36,F008,1500,10000.0,32.45,324500.0,324500.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS36,F008,1500,10000.0,30.94,309400.0,309400.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS36,F008,1500,9650.0,29.59,285543.5,285543.5,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS37,F006,1500,31000.0,32.45,1005950.0,1005950.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS37,F006,1500,31000.0,30.94,959140.0,959140.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS23,B106,1500,1650.0,31.95,52717.5,52717.5,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,B106,1500,3650.0,30.44,111106.0,111106.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS23,A736,1500,3750.0,31.95,119812.5,119812.5,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,A736,1500,7200.0,30.44,219168.0,219168.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS23,A026,1500,2700.0,31.95,86265.0,86265.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,A026,1500,6050.0,30.44,184162.0,184162.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,B362,1500,12500.0,29.09,363625.0,363625.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,B158,1500,9150.0,29.09,266173.5,266173.5,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Starter Feed,PS27,A567,1500,7300.0,30.44,222212.0,222212.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,A567,1500,1050.0,29.09,30544.5,30544.5,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS19,F009,1500,7500.0,33.65,252375.0,252375.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS19,F009,1500,10000.0,32.14,321400.0,321400.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS19,F009,1500,12500.0,30.79,384875.0,384875.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS22,B193,1500,2950.0,30.95,91302.5,91302.5,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS22,B193,1500,5100.0,29.44,150144.0,150144.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS24,F002,1500,25000.0,33.25,831250.0,831250.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS22,B133,1500,1250.0,30.95,38687.5,38687.5,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS22,B133,1500,2700.0,29.44,79488.0,79488.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS23,B079,1500,1600.0,33.25,53200.0,53200.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,B079,1500,3500.0,31.74,111090.0,111090.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,B079,1500,7000.0,30.39,212730.0,212730.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS23,B048,1500,2500.0,33.25,83125.0,83125.0,2019-02-21,32.45
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,B048,1500,5400.0,31.74,171396.0,171396.0,2019-02-21,31.0
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,B048,1500,10000.0,30.39,303900.0,303900.0,2019-02-21,29.59
7860,7101320.0,IB Ross Broiler Finisher Feed,PS19,F006,1500,25000.0,30.79,769750.0,769750.0,2019-02-21,29.59
